price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,year,month,day,distance
254950.0,3,2.5,1794.0,4769,2.0,0,0,3,7,0,2005,2014,98001,47.3052,-122.283,2014,9,22,33.89892888368631
1237500.0,4,4.5,4978.8,41327,2.0,0,0,3,10,1660,2008,2014,98053,47.7009,-122.059,2014,12,8,23.120431598449226
629000.0,3,2.5,2160.0,1912,2.0,0,0,3,9,190,2014,2014,98118,47.5642,-122.292,2014,9,30,5.849404633658436
734000.0,4,2.5,2180.0,7204,2.0,0,0,3,8,0,2014,2015,98133,47.7221,-122.352,2015,3,3,12.748369870515418
309000.0,3,2.25,1490.0,1294,2.0,0,0,3,7,270,2010,2014,98106,47.5569,-122.363,2014,6,18,6.054772964886212
554950.0,3,2.5,2950.0,10254,2.0,0,0,3,9,0,2006,2014,98059,47.4888,-122.14,2014,7,3,19.755441796147174
785000.0,3,2.75,2990.0,207781,2.0,0,0,3,9,0,2000,2015,98014,47.662,-121.944,2015,5,6,29.91809385684799
550000.0,4,2.5,2700.0,5150,2.0,0,0,3,9,0,2007,2014,98059,47.5071,-122.148,2014,6,5,17.976990227319803
1010000.0,4,3.5,3130.0,5000,3.0,0,0,3,10,0,2014,2014,98116,47.5656,-122.403,2014,8,11,6.937049101339386
1575000.0,3,2.0,3620.0,14250,2.0,0,0,3,8,400,2007,2014,98040,47.5767,-122.225,2014,10,28,8.965170184709034
309000.0,5,2.75,2481.0,4045,2.0,0,0,3,8,0,2014,2014,98001,47.2602,-122.284,2014,6,3,38.86605598642096
328423.0,3,2.5,1730.0,3600,2.0,0,0,3,8,0,2014,2014,98146,47.5019,-122.34,2014,6,25,11.804800051280399
345000.0,3,1.5,1420.0,1192,2.0,0,0,3,8,280,2008,2014,98144,47.5881,-122.304,2014,6,23,3.219341582446831
660000.0,5,3.5,3160.0,5175,2.0,0,0,3,9,0,2014,2014,98011,47.755,-122.216,2014,11,21,18.620388309332427
385000.0,3,3.25,1320.0,1327,2.0,0,0,3,8,280,2008,2014,98199,47.6506,-122.383,2014,5,2,5.939101372327422
459000.0,2,2.25,1010.0,1107,2.0,0,0,3,8,300,2006,2015,98119,47.6363,-122.371,2015,3,18,4.135906451217927
248000.0,3,2.5,1870.0,4046,2.0,0,0,3,7,0,2007,2015,98042,47.342,-122.059,2015,1,14,36.13514135236332
1481000.0,4,3.5,4978.8,15411,2.0,0,3,3,11,1660,2006,2014,98075,47.592,-122.085,2014,8,20,18.841583877128613
379000.0,4,2.5,2260.0,5824,2.0,0,0,3,8,0,2011,2014,98038,47.3496,-122.042,2014,8,1,36.208705329745946
1964400.0,5,4.5,4340.0,5722,3.0,0,4,3,10,0,2010,2015,98107,47.6715,-122.406,2015,3,4,8.831720979287025
395000.0,2,2.25,1620.0,1841,2.0,0,0,3,8,80,2004,2014,98029,47.5483,-122.004,2014,9,26,25.71298669163044
535000.0,3,2.5,2280.0,2289,2.0,0,0,3,8,400,2006,2014,98027,47.5375,-122.073,2014,5,7,21.17254565711383
970000.0,5,3.5,3400.0,9804,2.0,0,0,3,9,850,2008,2014,98118,47.543,-122.266,2014,10,22,8.898350110710307
205000.0,2,1.5,830.0,1020,2.0,0,0,3,7,0,2006,2015,98106,47.5604,-122.363,2015,2,1,5.691011143361297
310000.0,4,2.5,2310.0,7384,2.0,0,0,3,8,0,2010,2014,98042,47.3737,-122.165,2014,10,15,29.02243478286565
334500.0,2,1.5,830.0,1858,2.0,0,0,3,7,0,2005,2014,98144,47.5828,-122.314,2014,7,2,3.221676984655507
995000.0,5,3.25,4130.0,7197,2.0,0,0,3,10,0,2012,2014,98074,47.6022,-122.06,2014,8,28,20.63984678097567
370228.0,4,3.0,2050.0,4000,2.0,0,0,3,8,0,2014,2015,98001,47.3525,-122.275,2015,4,1,28.769289202224353
383000.0,4,2.5,2050.0,4953,2.0,0,0,3,9,0,2014,2015,98038,47.3448,-122.024,2015,3,4,37.463519294992665
384500.0,3,2.5,1600.0,2610,2.0,0,0,3,8,0,2005,2014,98027,47.5344,-122.068,2014,8,4,21.649927244743054
865000.0,5,2.5,3190.0,8160,2.0,0,0,3,9,0,2014,2014,98177,47.7246,-122.363,2014,7,18,13.130359013732706
1051000.0,4,3.75,3860.0,5474,2.5,0,0,3,10,0,2007,2014,98029,47.5396,-121.995,2014,5,22,26.627875201883803
502000.0,4,2.5,2040.0,5616,2.0,0,0,3,8,0,2012,2014,98028,47.7737,-122.238,2014,5,13,19.807097781804387
1750000.0,4,3.5,3845.0,8400,2.0,0,0,3,10,0,2013,2014,98004,47.6354,-122.198,2014,9,24,10.721937600436684
569995.0,4,2.5,2650.0,6875,2.0,0,0,3,8,0,2014,2014,98059,47.479,-122.124,2014,9,12,21.37810937904487
749950.0,4,2.5,3430.0,64441,2.0,0,0,3,8,0,2013,2014,98077,47.7694,-122.064,2014,5,19,27.09276741114438
550000.0,3,2.5,2430.0,5400,2.0,0,0,3,8,0,2007,2014,98074,47.6062,-122.057,2014,12,30,20.85481481176081
525000.0,3,3.5,2876.0,5086,2.0,0,0,3,8,516,2007,2014,98072,47.7511,-122.173,2014,5,13,20.01348983669299
516000.0,4,3.5,2550.0,8698,2.0,0,0,3,7,0,2007,2014,98065,47.5216,-121.869,2014,6,11,36.27202376712436
1350000.0,4,3.75,4100.0,61419,2.0,0,0,3,9,0,2014,2014,98029,47.5626,-122.005,2014,8,5,25.27215803066385
440000.0,4,2.5,2730.0,4526,2.0,0,0,3,7,0,2009,2015,98059,47.491,-122.153,2015,4,28,18.87359328288777
660000.0,3,2.5,1780.0,1729,2.0,0,0,3,8,700,2008,2015,98103,47.6594,-122.355,2015,4,14,5.904065443904411
261950.0,3,2.5,1880.0,5000,2.0,0,0,3,7,0,2010,2014,98042,47.3359,-122.054,2014,12,9,36.9070150934643
551000.0,5,3.75,3090.0,4943,2.0,0,0,3,10,0,2010,2014,98058,47.4594,-122.133,2014,8,27,22.43727066124187
665000.0,3,3.5,2460.0,14155,2.0,0,0,3,8,560,2014,2015,98155,47.7743,-122.279,2015,2,25,18.962164814334216
610000.0,4,3.5,2910.0,5260,2.0,0,0,3,9,0,2012,2014,98065,47.5168,-121.883,2014,6,4,35.41090019620939
645000.0,4,3.5,2910.0,5260,2.0,0,0,3,9,0,2012,2015,98065,47.5168,-121.883,2015,2,19,35.41090019620939
536751.0,3,1.75,1930.0,6360,1.0,0,0,3,9,0,2013,2014,98065,47.5181,-121.885,2014,6,18,35.22544727046814
260000.0,3,2.25,1413.0,3403,2.0,0,0,3,8,0,2009,2015,98031,47.4196,-122.193,2015,4,26,23.514380909407155
1312000.0,3,3.25,4030.0,6300,2.0,0,0,3,10,400,2006,2015,98105,47.6664,-122.276,2015,1,21,7.861492266736479
429900.0,4,3.25,2880.0,5929,2.5,0,0,3,8,0,2014,2015,98023,47.2752,-122.349,2015,2,20,37.02173646488972
535000.0,4,2.75,2360.0,15100,1.0,0,0,3,8,0,2014,2014,98146,47.5117,-122.365,2014,8,20,10.940974311833456
462550.0,2,1.75,1070.0,1276,3.0,0,0,3,8,0,2006,2015,98107,47.6719,-122.39,2015,4,14,8.206259735529791
602000.0,3,3.25,1460.0,1367,3.0,0,0,3,8,0,2008,2015,98103,47.6485,-122.334,2015,3,10,4.5027983321487435
730000.0,4,2.75,3800.0,9606,2.0,0,0,3,9,0,2008,2014,98011,47.7368,-122.208,2014,12,8,17.197012992560104
300500.0,2,1.5,1190.0,801,3.0,0,0,3,8,0,2010,2015,98106,47.5212,-122.358,2015,4,23,9.80400376896745
675000.0,5,2.5,3200.0,6455,2.0,0,0,3,9,0,2009,2014,98065,47.5446,-121.862,2014,5,16,36.1872144427135
415000.0,3,2.25,1970.0,2377,2.0,0,0,3,8,290,2008,2014,98108,47.5631,-122.297,2014,5,20,5.756300402251237
614000.0,3,2.5,2830.0,5831,2.0,0,0,3,9,0,2010,2014,98011,47.7744,-122.224,2014,11,17,20.28631104919881
385000.0,4,2.5,2630.0,5701,2.0,0,0,3,7,0,2010,2014,98042,47.375,-122.16,2014,12,4,29.060855990343487
594000.0,4,2.75,2720.0,4613,2.0,0,0,3,9,0,2005,2014,98028,47.7352,-122.223,2014,6,25,16.448371248383857
860000.0,4,2.75,3160.0,8097,2.0,0,0,3,9,0,2014,2014,98033,47.6709,-122.166,2014,5,20,14.475443290252453
1104500.0,4,4.0,3770.0,8899,2.0,0,0,3,10,830,2006,2014,98074,47.6476,-122.079,2014,9,9,19.695137499725455
775000.0,4,2.75,3500.0,6226,2.0,0,0,3,9,0,2004,2014,98053,47.6846,-122.045,2014,10,24,23.345821227491463
430760.0,5,2.75,2710.0,4685,2.0,0,0,3,8,0,2014,2014,98038,47.3555,-122.062,2014,8,6,34.78189269591161
755000.0,2,2.5,2170.0,6361,1.0,0,2,3,8,0,2009,2015,98053,47.7109,-122.017,2015,4,27,26.43277862063796
640000.0,2,2.25,1540.0,958,3.0,0,0,3,9,0,2007,2014,98122,47.6179,-122.318,2014,5,19,1.6925181616253382
613500.0,3,3.25,1876.0,1531,3.0,0,0,3,9,0,2009,2015,98115,47.6864,-122.265,2015,5,1,10.178481319690114
780000.0,4,3.5,3720.0,213008,1.0,0,2,3,10,0,2007,2014,98010,47.3216,-121.94,2014,10,17,43.55104055509806
550000.0,4,2.5,3148.0,9612,2.0,0,3,3,9,0,2014,2015,98198,47.3994,-122.311,2015,3,4,23.26763214852373
789500.0,4,3.25,3240.0,4852,2.0,0,0,3,9,0,2010,2014,98053,47.695,-122.022,2014,10,8,25.37372205063887
592000.0,5,3.5,3340.0,5000,2.0,0,0,3,8,760,2012,2014,98065,47.5168,-121.871,2014,7,10,36.274484111334566
454950.0,4,2.5,2413.0,5701,2.0,0,0,3,8,0,2014,2015,98042,47.3731,-122.159,2015,4,10,29.283367381536785
475000.0,4,2.5,2500.0,4500,2.0,0,0,3,7,0,2010,2015,98059,47.4928,-122.149,2015,4,13,18.956168015176058
659000.0,2,1.75,1180.0,904,2.0,0,0,3,10,400,2014,2014,98102,47.6396,-122.329,2014,12,29,3.5425930747305525
570000.0,4,2.5,2890.0,5801,2.0,0,0,3,9,0,2005,2014,98028,47.7349,-122.238,2014,11,24,15.874585737541906
347500.0,5,3.0,2230.0,6551,1.0,0,0,3,7,900,2014,2015,98168,47.487,-122.32,2015,2,26,13.504096411469453
205000.0,4,2.5,1767.0,4500,2.0,0,0,3,8,0,2006,2015,98001,47.2607,-122.25,2015,4,2,39.14711683134473
380000.0,3,3.25,1450.0,1468,2.0,0,0,3,8,350,2009,2014,98126,47.5664,-122.37,2014,9,3,5.313670874164201
718000.0,5,2.75,2930.0,7663,2.0,0,0,3,9,0,2013,2014,98056,47.5308,-122.184,2014,10,3,14.224337520739848
515805.0,5,2.75,2710.0,4136,2.0,0,0,3,8,0,2014,2014,98059,47.4786,-122.123,2014,7,24,21.463658819021
1029280.0,4,3.25,3600.0,18645,2.0,0,1,3,10,600,2013,2014,98059,47.5294,-122.154,2014,7,14,16.160120834502965
437718.0,3,2.5,1800.0,3265,2.0,0,0,3,8,0,2014,2014,98065,47.5338,-121.841,2014,11,13,37.980001475988914
450000.0,4,2.5,2290.0,5515,2.0,0,0,3,8,0,2006,2014,98106,47.5518,-122.357,2014,8,14,6.461569961964231
515000.0,3,2.5,1510.0,1178,2.0,0,0,3,8,450,2007,2014,98122,47.6181,-122.301,2014,10,28,2.796000951720919
204000.0,2,2.5,1090.0,13444,2.0,0,0,3,7,0,2007,2015,98198,47.4166,-122.319,2015,3,2,21.31876043833132
360000.0,3,2.0,1270.0,1323,3.0,0,0,3,8,0,2006,2014,98103,47.6934,-122.342,2014,5,23,9.508387171386715
550000.0,3,2.25,1540.0,1005,3.0,0,0,3,8,0,2008,2014,98103,47.6827,-122.346,2014,12,3,8.344373079626964
650880.0,3,2.5,2930.0,6050,2.0,0,0,3,9,0,2008,2014,98065,47.5151,-121.883,2014,5,29,35.466031196502215
1789950.0,5,3.75,4360.0,8504,2.0,0,4,3,10,830,2014,2015,98033,47.6936,-122.19,2015,2,25,14.450324409193485
895900.0,4,3.5,3640.0,4983,2.0,0,3,3,9,850,2014,2015,98075,47.5619,-122.027,2015,2,25,23.674618345374522
585000.0,4,2.5,2430.0,4747,2.0,0,0,3,8,0,2008,2014,98027,47.5285,-122.031,2014,6,6,24.47286673061581
380000.0,3,2.25,1520.0,1464,2.0,0,0,3,8,280,2010,2015,98126,47.543,-122.375,2015,5,8,7.822306129597314
565997.0,5,2.75,2730.0,5820,2.0,0,0,3,8,0,2014,2014,98059,47.4856,-122.154,2014,11,18,19.23982379242351
459000.0,3,3.0,2440.0,2076,2.0,0,0,3,8,510,2006,2015,98126,47.5476,-122.37,2015,5,4,7.207870400409014
550000.0,3,3.75,1580.0,1303,2.0,0,0,3,8,240,2010,2015,98144,47.5875,-122.315,2015,4,21,2.7366661168835935
500000.0,3,2.25,1420.0,983,3.0,0,0,3,8,0,2006,2014,98103,47.6533,-122.346,2014,7,25,5.100695307690125
461500.0,5,3.25,2820.0,3275,2.0,0,0,3,8,590,2006,2015,98118,47.5339,-122.284,2015,3,27,9.091127309187431
1964400.0,4,5.5,4978.8,10320,2.0,0,0,3,11,0,2008,2014,98004,47.6245,-122.21,2014,5,22,9.559415215774633
790000.0,4,2.5,2650.0,5000,2.0,0,0,3,8,0,2007,2015,98116,47.5605,-122.396,2015,4,21,6.980636804838342
735000.0,3,2.25,1490.0,1212,2.0,0,0,3,9,450,2011,2014,98112,47.6226,-122.313,2014,6,27,2.3220058000512034
588000.0,4,2.5,3060.0,7710,2.0,0,0,3,9,0,2009,2015,98059,47.4828,-122.136,2015,3,30,20.42843586263343
724500.0,3,3.25,3240.0,4185,2.0,0,0,3,8,470,2011,2015,98075,47.5794,-122.03,2015,5,13,23.103971463913723
749000.0,3,2.75,2820.0,5348,2.0,0,0,3,9,0,2008,2014,98052,47.7073,-122.118,2014,7,9,19.6579860706005
720000.0,5,3.5,4140.0,7642,2.0,0,0,3,8,0,2003,2014,98075,47.591,-122.008,2014,9,18,24.603704517477794
250000.0,2,1.5,982.0,846,2.0,0,0,3,8,176,2006,2014,98133,47.7034,-122.345,2014,6,11,10.632089151873924
790000.0,3,2.75,2460.0,3600,2.0,0,0,3,9,0,2007,2015,98029,47.5409,-121.994,2015,3,27,26.658643599430164
392440.0,4,2.5,2547.0,4800,2.0,0,0,3,9,0,2014,2015,98092,47.2592,-122.194,2015,1,21,40.21338361421233
280000.0,4,2.25,1834.0,7460,2.0,0,0,3,8,0,2012,2014,98042,47.3568,-122.163,2014,7,25,30.7843229178608
1333000.0,4,4.5,3130.0,5126,3.0,0,0,3,10,680,2014,2014,98112,47.6239,-122.29,2014,11,13,3.818719390833427
649000.0,4,2.5,2730.0,4847,2.0,0,0,3,9,0,2008,2014,98126,47.549,-122.374,2014,12,17,7.179405437953126
457000.0,2,2.5,1380.0,1329,2.0,0,0,3,8,330,2008,2014,98117,47.6903,-122.37,2014,10,31,9.51467268554548
1964400.0,4,4.25,4700.0,10800,2.0,0,1,3,11,790,2002,2015,98033,47.6882,-122.214,2015,3,23,12.723482070631597
453000.0,3,3.0,2330.0,4284,2.0,0,0,3,9,410,2004,2014,98108,47.5547,-122.308,2014,8,23,6.268566497534643
329780.0,3,2.5,1730.0,3600,2.0,0,0,3,8,0,2014,2014,98146,47.5014,-122.34,2014,9,22,11.860371444047844
1050000.0,2,2.5,2350.0,2390,3.0,0,2,3,10,350,2007,2014,98144,47.5999,-122.286,2014,11,12,3.7949968395346536
771005.0,5,4.5,4000.0,6713,2.0,0,0,3,9,0,2015,2015,98024,47.5254,-121.886,2015,5,5,34.92905511306551
1300000.0,3,2.5,3350.0,7752,1.0,0,0,3,9,1170,2009,2014,98008,47.6263,-122.099,2014,7,25,17.818159861972877
607500.0,3,3.25,1530.0,1612,3.0,0,0,3,8,0,2006,2014,98107,47.6706,-122.378,2014,6,19,7.663639116138146
278000.0,2,2.25,1610.0,1968,2.0,0,0,4,7,0,1979,2015,98056,47.5184,-122.196,2015,1,16,14.433483387692323
475000.0,4,2.75,2620.0,6178,2.0,0,0,3,8,0,2013,2014,98045,47.4823,-121.771,2014,7,2,44.59249596791952
270000.0,3,2.0,1300.0,1920,2.0,0,0,3,8,450,2006,2014,98126,47.5183,-122.376,2014,8,14,10.435511467954075
1302000.0,4,3.5,3590.0,5334,2.0,0,2,3,9,450,2006,2015,98115,47.6763,-122.267,2015,4,23,9.150812402831649
778983.0,4,2.5,2490.0,5647,2.0,0,0,3,8,0,2014,2014,98052,47.7043,-122.114,2014,8,11,19.723920326754126
221000.0,3,2.5,1320.0,1780,2.0,0,0,3,7,440,2005,2014,98118,47.528,-122.269,2014,10,22,10.188241614437027
338800.0,4,2.25,1800.0,2752,2.0,0,0,3,8,0,2014,2014,98106,47.5165,-122.346,2014,8,21,10.208193911125738
834995.0,5,1.5,3360.0,5225,2.0,0,0,3,9,0,2014,2014,98074,47.6072,-122.053,2014,8,4,21.153706152303418
550000.0,4,2.5,3220.0,9328,2.0,0,0,3,8,0,2006,2015,98019,47.7273,-121.958,2015,5,1,31.20259038850933
575000.0,3,3.5,2514.0,1559,2.0,0,0,3,8,490,2007,2014,98034,47.7044,-122.209,2014,10,31,14.288699794957086
649000.0,4,2.75,3130.0,9711,2.0,0,0,3,9,0,2014,2014,98059,47.4823,-122.124,2014,9,23,21.13325298489154
545000.0,4,2.5,2720.0,4738,2.0,0,0,3,8,0,2012,2014,98065,47.515,-121.869,2014,5,30,36.47541139741078
625000.0,2,2.25,1390.0,916,2.0,0,0,3,8,225,2007,2014,98122,47.6168,-122.314,2014,11,20,1.8634096731388983
1042000.0,4,4.5,4920.0,213008,2.0,0,3,3,10,1100,2006,2014,98045,47.4695,-121.775,2014,12,23,44.781724192724916
611000.0,3,2.5,2134.0,1984,2.5,0,0,3,8,0,2008,2014,98027,47.5402,-122.027,2014,5,16,24.31616406699515
300000.0,3,2.5,1741.0,5701,2.0,0,0,3,8,0,2012,2015,98030,47.379,-122.184,2015,3,17,27.882974334964164
577000.0,3,2.5,2560.0,5238,2.0,0,0,3,8,0,2001,2014,98053,47.6887,-122.04,2014,12,29,23.861808001800842
349990.0,4,2.5,2220.0,3561,2.0,0,0,3,8,0,2014,2014,98038,47.3561,-122.063,2014,10,20,34.68362078170349
650000.0,3,2.5,1910.0,4363,2.0,0,0,3,9,0,2006,2014,98029,47.5482,-121.996,2014,7,14,26.296005744537624
378000.0,2,1.5,980.0,853,2.0,0,0,3,7,160,2009,2015,98144,47.5925,-122.295,2015,3,28,3.470684069647338
313200.0,3,2.5,1950.0,4197,2.0,0,0,3,7,0,2013,2015,98042,47.3613,-122.081,2015,2,5,33.42689796177275
1206690.0,5,4.25,4150.0,12015,2.0,0,0,3,10,0,2014,2014,98075,47.5816,-122.021,2014,9,12,23.74062062523374
252500.0,2,1.5,1110.0,986,2.0,0,0,3,7,160,2009,2015,98118,47.5427,-122.272,2015,5,6,8.671576060062629
308000.0,3,2.5,1250.0,1150,2.0,0,0,3,8,170,2009,2015,98106,47.5582,-122.363,2015,3,5,5.919283978709283
803100.0,4,2.5,3310.0,5404,2.0,0,0,3,9,0,2004,2014,98052,47.6635,-122.083,2014,5,15,19.876157776144225
415000.0,4,2.5,2020.0,5501,2.0,0,0,3,7,0,2010,2014,98059,47.4937,-122.15,2014,6,18,18.8331441587601
785000.0,4,3.5,3310.0,4850,2.0,0,0,3,9,0,2010,2014,98053,47.6954,-122.022,2014,8,14,25.390627351633523
499950.0,4,2.5,2798.0,4473,2.0,0,0,3,9,0,2012,2014,98055,47.4295,-122.205,2014,5,28,22.12603018640212
216000.0,4,2.5,1847.0,8000,2.0,0,0,3,7,0,2008,2015,98001,47.2874,-122.257,2015,3,17,36.13184888855857
380000.0,4,2.5,2420.0,4981,2.0,0,0,3,9,0,2009,2015,98038,47.3785,-122.023,2015,2,26,34.660877072018636
345000.0,4,2.5,2020.0,3600,2.0,0,0,3,7,0,2012,2014,98038,47.3535,-122.017,2014,11,6,37.04878261126779
456500.0,4,2.5,2400.0,6811,2.0,0,0,3,8,0,2007,2014,98059,47.4959,-122.15,2014,11,4,18.668693039733125
382495.0,3,2.5,1760.0,5390,1.0,0,0,3,8,0,2014,2014,98038,47.3482,-122.042,2014,11,4,36.33254389995723
324950.0,4,2.5,2110.0,4178,2.0,0,0,3,7,0,2013,2015,98042,47.3612,-122.081,2015,3,6,33.436034612491326
436472.0,4,2.5,2692.0,8392,2.0,0,0,3,9,0,2014,2014,98030,47.3519,-122.197,2014,8,11,30.312317507927638
365250.0,3,2.25,1490.0,4522,2.0,0,0,3,7,0,2009,2014,98028,47.7611,-122.233,2014,5,30,18.66164583942628
919990.0,5,3.25,3960.0,6352,2.0,0,0,3,10,0,2014,2015,98075,47.5806,-122.055,2015,3,24,21.228895582675378
316475.0,4,2.5,1740.0,4642,2.0,0,0,3,7,0,2012,2015,98042,47.3686,-122.117,2015,4,29,31.26384407794215
425000.0,4,2.5,1940.0,4517,1.0,0,0,3,8,750,2010,2015,98028,47.776,-122.26,2015,3,24,19.5081627768069
302860.0,2,1.0,970.0,3279,2.0,0,0,3,7,180,2007,2015,98136,47.5469,-122.383,2015,3,11,7.684534320256755
298000.0,3,2.5,1852.0,4000,2.0,0,0,3,7,0,2014,2014,98002,47.3455,-122.21,2014,7,22,30.668442135871807
1964400.0,4,4.0,4810.0,18851,2.0,0,3,3,11,0,2007,2014,98004,47.6364,-122.214,2014,8,26,9.614063883623801
950000.0,4,4.0,4978.8,9695,2.0,0,3,3,10,1275,2011,2014,98003,47.3389,-122.334,2014,12,1,29.924128841425535
333000.0,3,2.5,1520.0,3041,2.0,0,0,3,7,0,2009,2014,98059,47.4874,-122.152,2014,11,21,19.205738545005076
289950.0,3,2.5,2099.0,4275,2.0,0,0,3,7,0,2010,2015,98002,47.3521,-122.211,2015,3,5,29.947090927081476
419950.0,3,2.25,1250.0,811,3.0,0,0,3,8,0,2014,2015,98136,47.5419,-122.388,2015,5,6,8.351703988219375
306000.0,2,1.5,1090.0,1183,3.0,0,0,3,8,0,2008,2014,98103,47.6974,-122.349,2014,7,15,9.993241534685081
498445.0,4,2.5,3216.0,5902,2.0,0,0,3,9,0,2014,2014,98030,47.3425,-122.179,2014,11,29,31.771181755929742
775950.0,4,2.5,2970.0,4400,2.0,0,0,3,8,0,2014,2014,98052,47.705,-122.114,2014,6,20,19.766186786106402
605000.0,3,2.5,2610.0,6405,2.0,0,0,3,8,0,2001,2014,98065,47.5373,-121.874,2014,7,3,35.47813992568478
520000.0,2,1.75,1340.0,1368,2.0,0,0,3,7,280,2006,2014,98122,47.618,-122.311,2014,9,9,2.1248514691718037
849990.0,4,2.75,3300.0,4987,2.0,0,0,3,9,0,2014,2014,98074,47.6175,-122.056,2014,10,28,20.953120185590485
767450.0,3,2.0,1630.0,7599,1.0,0,0,3,10,0,2006,2014,98117,47.6981,-122.376,2014,6,4,10.473735122905785
665000.0,3,2.25,1590.0,929,2.0,0,0,3,9,530,2014,2014,98122,47.6172,-122.31,2014,8,8,2.1453671168621886
525000.0,2,2.75,1310.0,1268,3.5,0,0,3,8,0,2007,2014,98103,47.6534,-122.355,2014,9,18,5.261081550720259
870515.0,4,3.5,3600.0,5697,2.0,0,0,3,9,660,2014,2014,98075,47.5755,-122.071,2014,7,22,20.13727547284631
390000.0,4,2.5,2154.0,4153,2.0,0,0,3,9,0,2012,2014,98058,47.4557,-122.13,2014,7,21,22.89327131236134
500000.0,3,1.75,1530.0,825,3.0,0,0,3,8,0,2015,2015,98144,47.5929,-122.308,2015,4,11,2.6406731298980786
399950.0,3,2.25,1360.0,1041,2.0,0,0,3,8,266,2006,2014,98117,47.6925,-122.375,2014,8,5,9.856976300909405
305000.0,3,2.5,1320.0,2480,2.0,0,0,3,7,0,2005,2015,98118,47.536,-122.284,2015,2,9,8.879968236329141
255000.0,4,2.5,1660.0,6724,2.0,0,0,3,7,0,2009,2015,98001,47.259,-122.256,2015,1,23,39.262654071162174
415000.0,4,2.5,2891.0,6499,2.0,0,0,3,9,0,2014,2014,98001,47.3359,-122.257,2014,9,30,30.822707286158213
716500.0,3,2.5,2340.0,2155,2.0,0,0,3,10,220,2012,2015,98027,47.53,-122.073,2015,3,27,21.496632277046878
425000.0,3,2.5,2320.0,2267,3.0,0,0,3,8,0,2009,2014,98177,47.7027,-122.359,2014,6,25,10.678967036143355
540000.0,4,2.5,2190.0,3855,2.0,0,0,3,8,0,2010,2015,98011,47.7705,-122.169,2015,2,17,21.934911551924806
324747.0,3,2.5,2060.0,4742,2.0,0,0,3,8,0,2014,2014,98038,47.3706,-122.017,2014,8,4,35.61487040248878
385000.0,3,2.5,1740.0,4145,2.0,0,0,3,7,0,2010,2015,98053,47.6875,-122.015,2015,1,28,25.56062079102835
270000.0,3,2.25,1400.0,3825,2.0,0,0,3,7,0,2012,2014,98042,47.3596,-122.082,2014,8,12,33.53970321841792
1240000.0,5,4.0,4410.0,14380,2.0,0,0,3,11,0,2006,2014,98052,47.6463,-122.121,2014,6,12,16.604733207730654
672000.0,3,2.5,1780.0,1647,2.0,0,0,3,8,700,2008,2015,98103,47.6597,-122.355,2015,4,16,5.936354756814083
310000.0,3,2.5,1760.0,10137,2.0,0,0,3,8,0,2010,2015,98038,47.355,-122.059,2015,1,29,34.96020604326094
1964400.0,3,3.5,4410.0,10756,2.0,1,4,3,11,980,2014,2014,98056,47.5283,-122.205,2014,8,11,13.188413502774354
1964400.0,6,4.25,4978.8,11547,2.0,0,2,3,11,1280,2014,2015,98033,47.6547,-122.202,2015,2,25,11.24835373878031
427000.0,3,2.5,2432.0,9391,2.0,0,2,3,9,0,2005,2014,98001,47.3453,-122.267,2014,6,27,29.658183026051322
389950.0,3,2.5,2283.0,3996,2.0,0,0,3,8,0,2008,2015,98031,47.4221,-122.192,2015,4,23,23.301486862283472
309620.0,3,2.5,1860.0,3730,2.0,0,0,3,8,0,2012,2014,98019,47.7442,-121.984,2014,6,25,30.341013690542578
399895.0,4,2.5,2701.0,4500,2.0,0,0,3,9,0,2014,2014,98092,47.2586,-122.194,2014,7,1,40.277752569834846
442515.0,4,2.5,2930.0,4875,2.0,0,0,3,9,0,2014,2015,98030,47.3421,-122.179,2015,2,2,31.812534041146236
375000.0,3,2.25,1540.0,1561,3.0,0,0,3,8,0,2010,2014,98103,47.6991,-122.346,2014,12,2,10.160862671324665
309780.0,3,2.5,2242.0,4500,2.0,0,0,3,8,0,2014,2014,98092,47.2583,-122.198,2014,7,2,40.231733847493814
425000.0,3,2.5,1950.0,4345,2.0,0,0,3,7,0,2007,2015,98065,47.5202,-121.873,2015,3,12,36.025045489709356
405000.0,2,3.0,1160.0,1073,2.0,0,0,3,7,280,2007,2015,98144,47.5788,-122.315,2015,5,1,3.583116393229503
356250.0,3,2.5,2060.0,5115,2.0,0,0,3,9,0,2014,2014,98092,47.3261,-122.163,2014,7,19,33.91368953683466
550000.0,3,2.25,1230.0,875,3.0,0,0,3,8,0,2013,2015,98199,47.6521,-122.4,2015,2,19,6.90183548816486
340000.0,2,1.5,1160.0,1438,2.0,0,0,3,7,0,2001,2014,98144,47.5917,-122.295,2014,5,5,3.5157633374709003
362865.0,4,2.5,2245.0,4301,2.0,0,0,3,8,0,2014,2014,98038,47.3555,-122.063,2014,8,23,34.737594067775476
1360000.0,4,3.5,4120.0,12626,2.0,0,1,3,11,150,2014,2015,98034,47.7089,-122.245,2015,3,23,13.093900501737178
830000.0,4,2.5,3400.0,9692,2.0,0,0,3,9,0,2007,2014,98052,47.708,-122.109,2014,5,5,20.261762334306272
